Length_m,Comp_name,Shape_Length
496.787763214,WS2,492.9160005928652
40.9491066471,9,40.94913476973969
117.818619373,WS1,117.81857194119979
46.5965497011,7,37.476762878414455
46.5965497011,9,9.119771745662339
430.381285899,7,430.3813315998337
155.634209905,WS1,155.6341698904227
168.715519252,5,14.444696556604038
168.715519252,7,154.2708622210106
104.489246387,7,104.48933904168433
28.0301204631,7,28.03004380962974
57.3078819844,7,57.30801138736125
232.959373497,5,232.9593417459104
26.0185361284,5,25.699498857956442
26.0185361284,7,0.31897040653962594
14.1440551943,5,14.143973358190939
585.533892679,WS2,585.533937577975
256.511042306,9,256.5109497875359
259.075326241,5,256.02500238427115
259.075326241,7,3.0505019337456742
191.235260155,WS1,191.2352413506066
263.875617638,7,263.87563810537563
175.036039584,WS1,175.03607872112804
727.303388749,7,559.1500402301834
727.303388749,9,168.15333763764528
27.6165850831,WS1,27.616588159065408
102.527978527,WS2,102.52798881410519
27.9286594865,WS1,27.928678017862595
598.581437776,WS3,598.5814417634725
7.52895867975,WS1,7.528953173916868
187.364841756,WS1,187.3649101538313
23.8639609032,7,23.863971180233378
466.729566781,WS13,35.66096940079095
466.729566781,WS2,431.0685630817236
41.3844977482,WS1,41.38456036648269
85.5071177522,WS1,85.50717437110418
24.5930415493,WS1,24.59302092309704
118.132700137,5,118.1327697321251
154.981350883,7,143.10022944141826
154.981350883,9,11.881130991245684
106.747863056,7,106.74783771553804
44.6875075081,WS1,44.68749349986636
48.5695957446,WS1,48.569635670359915
144.381658722,5,36.25001622636232
144.381658722,7,108.13152213098297
220.15461597,5,220.15463955764335
91.1626293842,WS13,76.51710128650578
91.1626293842,WS1,14.64551756372559
167.712870758,WS1,167.7128112367539
46.8043234577,WS1,46.80436540611256
300.397176825,WS1,210.7051395088005
300.397176825,WS10,89.69201391494408
96.7551362274,WS1,96.75509273953358
218.559909404,7,218.559869993569
33.9283605319,WS13,33.92829951009155
547.034519159,WS13,46.7637656455994
547.034519159,WS3,494.83315701920054
547.034519159,WS2,5.437590408189035
171.072060658,WS13,144.52873677279425
171.072060658,WS2,26.543300064404782
268.566589566,WS1,266.7760079683954
305.559874355,WS1,303.40469446243293
115.264023187,WS1,115.26409648387488
127.293417288,WS1,127.29340141491105
107.110377989,7,107.11031056985742
35.2049402519,WS1,35.20488468451812
764.963213987,WS3,760.080956891183
38.707128843,WS7,7.284428678558986
38.707128843,WS13,0.008747571392487547
38.707128843,WS3,31.4140099535975
385.436659706,5,385.4366045215189
67.9893173189,7,67.98935293284882
87.9813682955,WS1,87.98137869556074
192.773940472,WS1,192.77396615572135
68.5260157504,5,68.52597707499828
207.561095504,5,207.56113330918413
188.671113203,7,188.67108741115283
68.2080725821,7,68.20810557507109
364.107899687,5,364.10798113604255
247.446545213,WS1,247.4466117208968
511.795433249,WS3,511.79541875813584
64.8726011667,WS7,52.03787867035495
64.8726011667,WS3,12.834690442061742
121.540181802,WS1,121.54022708126298
130.705098967,WS1,130.70507064220092
34.6432478103,WS7,12.787498247385178
34.6432478103,WS3,21.855781232733634
500.840487773,WS3,500.84046195356024
179.801054656,WS3,179.80110393800965
223.922754448,5,223.92269249187387
80.9887694614,WS7,7.7319879551704185
80.9887694614,WS3,73.2567291739215
353.153491776,WS1,353.1536309022657
467.856781328,5,466.1191007191515
467.856781328,7,1.7376184881990446
104.230868131,5,104.23080011471448
235.649902452,7,235.64997696785287
24.6009990565,5,24.601018933436247
253.659295059,5,253.65934252924464
270.035076702,5,270.03517522399443
538.226320867,5,133.7868750365697
538.226320867,7,404.4394174937551
170.366315911,WS7,140.37302543247424
170.366315911,WS3,29.993274310850396
77.4600093881,WS3,77.4600477713065
3.42231333668,WS3,3.4223233550762466
134.808164847,5,134.8081037855261
25.8763380518,5,25.87627198946251
36.4377705994,WS7,22.399034072552055
36.4377705994,WS3,14.038788569578156
30.0405778202,5,30.040632400105707
417.836031833,WS13,417.83616520640084
178.696950712,WS13,178.69693846495343
123.724310472,73,1.2268254197738517
2.64427147568,73,2.6441393781667566
153.915426694,WS7,63.20950461304902
153.915426694,WS3,90.70587590940228
431.915247402,5,431.91518081846095
94.4825385726,WS7,94.48260693512881
225.080021467,WS13,225.08008495439304
103.543847538,73,103.54385566626429
37.1518033123,73,23.99769359805247
47.4039522791,73,47.404035543942854
135.746197219,5,135.74613284512193
128.921637063,WS13,128.5233087722194
413.437655188,WS7,318.3127462390964
413.437655188,WS13,90.75997426694565
230.622904394,5,230.62300115316324
170.524934674,5,35.36910588624086
170.524934674,7,135.15588010048535
142.398238803,5,12.201096814805066
142.398238803,7,130.19716504085952
146.841845375,73,146.8418282667035
43.7504618201,73,43.750637783485935
282.844770623,73,268.7583143367382
209.31631327,5,209.31640754083637
402.989810811,5,402.9897898034014
76.4186202279,73,76.41866939154343
186.518495561,5,186.5184772000544
143.527270354,73,143.52736395571512
395.21854969,WS7,395.2186056972708
144.33502903,WS7,144.33488799613406
405.983987797,5,583.7867556370111
28.4253211227,73,28.42534213705785
467.358514492,73,415.398081297889
143.112200114,73,143.11217381648268
10.9732256271,73,10.973258476971164
33.142420807,73,33.14238950212331
213.655127742,WS7,213.65487916685495
62.2944121313,72,62.1235255208845
121.270505171,72,115.44076004414904
315.442635732,45,7.000189623912233
31.1432857737,45,0.75822556009433
21.0586983097,45,0.48714163208145245
53.7938990187,45,10.879861804634274
41.8381545779,45,22.16786037821214
19.6479337653,45,19.64798166328951
26.076420582,45,26.076363362408568
443.771495063,72,443.7715567401648
20.8379622892,70,20.837920433717976
173.670967605,60,173.67104740377604
204.019373008,72,204.01938736828498
110.14045235,45,110.14040949564685
123.876988473,45,123.87702615456116
269.53438062,73,269.5343922262781
426.828762531,45,257.03615865058134
771.072303932,45,244.93767996562983
386.020914371,45,386.02093093178144
71.2516158422,72,71.25161473048854
91.0934621972,72,91.09341311957539
21.2749166404,45,21.27498048629753
751.620734692,73,743.1177284932571
367.436607091,45,367.4366486842451
119.872344049,45,119.87235904303812
181.402100827,70,181.40211484938175
303.902599716,45,8.184378657095936
133.967233743,45,133.96725471543309
434.792829549,45,434.79286278183554
269.439365134,72,125.99914391277248
410.600919255,70,410.6008997969502
344.431420758,60,344.4313135428844
13.0389301428,60,13.0390048579861
71.9559589916,60,71.9560076823627
43.5886063353,60,43.588555353732374
77.4807779581,45,77.48074299954209
187.299633182,45,187.29959929535352
197.853185958,45,197.85321318500638
283.917030659,72,252.79525389054834
283.917030659,70,31.121864317772026
85.2965045068,70,85.29650851414584
0.0624992458615,70,0.0625
625.54793631,70,625.54788360158
130.171429336,60,130.17149025769913
397.721742664,72,286.97083711856874
397.721742664,70,110.75087632031565
504.299018719,70,504.299115370642
737.202267827,45,737.2022996902392
515.689965712,70,349.09576153772485
357.600957729,45,357.6009630666801
434.446190486,45,434.44631265777997
1082.02888033,45,1082.0289472233296
674.924098936,45,657.866474812701
117.564235448,45,117.56419609434502
152.287537415,45,152.28747200087912
435.893926786,45,54.57145988510176
47.7134906946,45,47.71351555594582
482.323060979,45,482.32296836170923
221.949833201,45,221.94981971691303
523.825384677,45,523.8253986676626
121.341691498,45,121.34171412587212
692.335442683,45,692.3354726363638
110.786526667,45,110.78646774203428
285.275263973,45,285.27529082252227
479.166029809,45,416.5084542856576
765.428833189,45,192.85147575096198
37.3181575094,45,37.31812891569249
76.3018695644,45,75.9270488764025
658.252565693,8,201.1054126448928
63.1436487373,8,63.14360307995361
59.8867037594,8,59.8867210902734
223.338199797,8,201.25098046247479
213.906618141,8,212.16301795922703
54.1155559373,8,54.115600704947255
316.337230591,8,201.9433763163251
64.2505405008,90,64.25051467300153
194.388935467,90,178.04583546498657
864.621425354,90,514.053974441744
130.974956758,90,6.571477610134784
231.889240866,90,208.75306328219844
64.459750362,90,42.98098365288061
