CN,SRV_CN,CTY_CN,INVYR,STATECD,UNITCD,COUNTYCD,O3PLOT,FIELD_ID,SPLIT_PLOTID,MEASYEAR,MEASMON,MEASDAY,LAT,LON,ELEVATION,MANUAL,QA_STATUS,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
192898690010661,172086046010661,1320676010538,2008,54,4,85,5651.0,565,1,2008,8,5,39.199786,-81.091589,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898692010661,172086046010661,1320677010538,2008,54,4,87,6961.0,696,1,2008,7,30,38.600372,-81.249297,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898694010661,172086046010661,1320643010538,2008,54,2,91,6911.0,691,1,2008,7,31,39.318123,-80.049527,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898698010661,172086046010661,1320644010538,2008,54,2,93,4281.0,428,1,2008,7,29,39.183999,-79.389547,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898700010661,172086046010661,1320644010538,2008,54,2,93,4282.0,428,2,2008,7,29,39.093831,-79.399963,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898702010661,172086046010661,1320678010538,2008,54,4,95,13001.0,1300,1,2008,8,5,39.546041,-80.980761,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898704010661,172086046010661,1320678010538,2008,54,4,95,13002.0,1300,2,2008,8,5,39.479862,-80.789161,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898706010661,172086046010661,1320679010538,2008,54,4,99,15581.0,1558,1,2008,7,30,38.264396,-82.462287,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898708010661,172086046010661,1320646010538,2008,54,2,101,13731.0,1373,1,2008,7,31,38.385363,-80.620878,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
192898710010661,172086046010661,1320660010538,2008,54,3,109,15391.0,1539,1,2008,7,29,37.568966,-81.599729,,4.0,1,2009-04-10 08:54:45,2010-06-07 07:21:51,15,1
222438428010661,172086070010661,1320629010538,2009,54,2,3,521.0,52,1,2009,7,28,39.427105,-78.148011,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438385010661,172086070010661,1320647010538,2009,54,3,5,251.0,25,1,2009,7,27,38.158948,-81.771863,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438359010661,172086070010661,1320630010538,2009,54,2,7,8631.0,863,1,2009,7,29,38.595512,-80.583454,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:53,16,1
222791483010661,172086070010661,1320679010538,2009,54,4,11,8452.0,845,2,2009,7,27,38.330955,-82.266435,,4.0,1,2010-02-16 10:32:38,2010-06-07 07:21:53,16,1
222438413010661,172086070010661,1320662010538,2009,54,4,11,12261.0,1226,1,2009,7,27,38.506757,-82.222109,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438313010661,172086070010661,1320649010538,2009,54,3,19,12431.0,1243,1,2009,7,30,38.035268,-81.260284,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438288010661,172086070010661,1320650010538,2009,54,3,25,8201.0,820,1,2009,7,30,37.958515,-80.696971,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438420010661,172086070010661,1320633010538,2009,54,2,31,5341.0,534,1,2009,8,10,39.052849,-78.582191,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438320010661,172086070010661,1320633010538,2009,54,2,31,13651.0,1365,1,2009,7,30,39.100581,-78.93153,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438467010661,172086070010661,1320634010538,2009,54,2,33,14241.0,1424,1,2009,8,18,39.237529,-80.535102,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438269010661,172086070010661,1320636010538,2009,54,2,41,13521.0,1352,1,2009,8,4,39.046049,-80.352708,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438305010661,172086070010661,1320652010538,2009,54,3,45,1741.0,174,1,2009,7,28,37.837203,-81.951028,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438280010661,172086070010661,1320654010538,2009,54,3,55,51.0,5,1,2009,7,28,37.562819,-81.165687,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438476010661,172086070010661,1320672010538,2009,54,4,61,811.0,81,1,2009,8,19,39.687664,-80.319792,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:53,16,1
222438376010661,172086070010661,1320657010538,2009,54,3,67,3711.0,371,1,2009,7,30,38.267532,-80.908565,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438330010661,172086070010661,1320640010538,2009,54,2,75,3361.0,336,1,2009,8,11,38.549323,-79.750562,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438331010661,172086070010661,1320640010538,2009,54,2,75,3362.0,336,2,2009,8,11,38.533365,-79.76714,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438450010661,172086070010661,1320641010538,2009,54,2,77,8351.0,835,1,2009,7,28,39.67715,-79.728551,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438342010661,172086070010661,1320642010538,2009,54,2,83,3671.0,367,1,2009,8,7,39.012799,-79.701723,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438368010661,172086070010661,1320642010538,2009,54,2,83,13951.0,1395,1,2009,8,7,38.592289,-80.099311,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438482010661,172086070010661,1320676010538,2009,54,4,85,5651.0,565,1,2009,7,29,39.199786,-81.091589,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438393010661,172086070010661,1320677010538,2009,54,4,87,6961.0,696,1,2009,7,29,38.600372,-81.249297,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:53,16,1
222438460010661,172086070010661,1320643010538,2009,54,2,91,6911.0,691,1,2009,7,30,39.318123,-80.049527,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438439010661,172086070010661,1320644010538,2009,54,2,93,4281.0,428,1,2009,7,27,39.183999,-79.389547,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438440010661,172086070010661,1320644010538,2009,54,2,93,4282.0,428,2,2009,7,27,39.093831,-79.399963,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438492010661,172086070010661,1320678010538,2009,54,4,95,13001.0,1300,1,2009,7,29,39.546041,-80.980761,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438493010661,172086070010661,1320678010538,2009,54,4,95,13002.0,1300,2,2009,7,29,39.479862,-80.789161,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222791484010661,172086070010661,1320679010538,2009,54,4,99,8451.0,845,1,2009,7,27,38.293989,-82.350861,,4.0,1,2010-02-16 10:32:37,2010-06-07 07:21:53,16,1
222438257010661,172086070010661,1320679010538,2009,54,4,99,15581.0,1558,1,2009,8,3,38.264396,-82.462287,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438350010661,172086070010661,1320646010538,2009,54,2,101,13731.0,1373,1,2009,7,29,38.385363,-80.620878,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
222438296010661,172086070010661,1320660010538,2009,54,3,109,15391.0,1539,1,2009,7,28,37.568966,-81.599729,,4.0,1,2010-01-11 13:00:34,2010-06-07 07:21:52,16,1
246318970010661,172086094010661,1320629010538,2010,54,2,3,521.0,52,1,2010,8,4,39.427105,-78.148011,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318837010661,172086094010661,1320647010538,2010,54,3,5,251.0,25,1,2010,8,3,38.158948,-81.771863,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318687010661,172086094010661,1320630010538,2010,54,2,7,8631.0,863,1,2010,8,5,38.595512,-80.583454,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318928010661,172086094010661,1320662010538,2010,54,4,11,12261.0,1226,1,2010,8,4,38.506757,-82.222109,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318595010661,172086094010661,1320649010538,2010,54,3,19,12431.0,1243,1,2010,8,4,38.035268,-81.260284,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318474010661,172086094010661,1320650010538,2010,54,3,25,8201.0,820,1,2010,8,4,37.958515,-80.696971,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318961010661,172086094010661,1320633010538,2010,54,2,31,5341.0,534,1,2010,8,4,39.052849,-78.582191,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318616010661,172086094010661,1320633010538,2010,54,2,31,13651.0,1365,1,2010,8,4,39.100581,-78.93153,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246319025010661,172086094010661,1320634010538,2010,54,2,33,14241.0,1424,1,2010,8,11,39.237529,-80.535102,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318529010661,172086094010661,1320652010538,2010,54,3,45,1741.0,174,1,2010,8,3,37.837203,-81.951028,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318428010661,172086094010661,1320654010538,2010,54,3,55,51.0,5,1,2010,8,2,37.562819,-81.165687,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246319045010661,172086094010661,1320672010538,2010,54,4,61,811.0,81,1,2010,8,12,39.687664,-80.319792,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318786010661,172086094010661,1320657010538,2010,54,3,67,3711.0,371,1,2010,8,5,38.267532,-80.908565,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318626010661,172086094010661,1320640010538,2010,54,2,75,3361.0,336,1,2010,8,5,38.549323,-79.750562,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318627010661,172086094010661,1320640010538,2010,54,2,75,3362.0,336,2,2010,8,5,38.533365,-79.76714,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318995010661,172086094010661,1320641010538,2010,54,2,77,8351.0,835,1,2010,8,12,39.67715,-79.728551,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318649010661,172086094010661,1320642010538,2010,54,2,83,3671.0,367,1,2010,8,5,39.012799,-79.701723,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318767010661,172086094010661,1320642010538,2010,54,2,83,13951.0,1395,1,2010,8,5,38.592289,-80.099311,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246319063010661,172086094010661,1320676010538,2010,54,4,85,5651.0,565,1,2010,8,10,39.199786,-81.091589,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318866010661,172086094010661,1320677010538,2010,54,4,87,6961.0,696,1,2010,8,4,38.600372,-81.249297,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246319018010661,172086094010661,1320643010538,2010,54,2,91,6911.0,691,1,2010,8,12,39.318123,-80.049527,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318981010661,172086094010661,1320644010538,2010,54,2,93,4281.0,428,1,2010,8,5,39.183999,-79.389547,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318982010661,172086094010661,1320644010538,2010,54,2,93,4282.0,428,2,2010,8,5,39.093831,-79.399963,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246319093010661,172086094010661,1320678010538,2010,54,4,95,13001.0,1300,1,2010,8,11,39.546041,-80.980761,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246319094010661,172086094010661,1320678010538,2010,54,4,95,13002.0,1300,2,2010,8,11,39.479862,-80.789161,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318890010661,172086094010661,1320679010538,2010,54,4,99,8451.0,845,1,2010,8,3,38.293989,-82.350861,,4.0,1,2011-03-22 09:07:44,2011-05-24 12:50:45,17,1
246318658010661,172086094010661,1320646010538,2010,54,2,101,13731.0,1373,1,2010,8,3,38.385363,-80.620878,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
246318504010661,172086094010661,1320660010538,2010,54,3,109,15391.0,1539,1,2010,8,3,37.568966,-81.599729,,4.0,1,2011-03-16 07:36:43,2011-05-24 12:50:45,17,1
