CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_DATE,MODIFIED_DATE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
1674858620290487,816547247290487,2022,54,89,2113,225,4,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674858614290487,816547247290487,2022,54,89,2113,270,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674858618290487,816547247290487,2022,54,89,2113,315,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674858616290487,816547247290487,2022,54,89,2113,360,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850549290487,816547250290487,2022,54,89,2394,45,4,2,,1,0.1,0.6,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850543290487,816547250290487,2022,54,89,2394,90,1,2,,1,0.1,0.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850547290487,816547250290487,2022,54,89,2394,135,3,2,,1,0.1,0.4,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850545290487,816547250290487,2022,54,89,2394,180,2,2,,1,0.1,0.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850550290487,816547250290487,2022,54,89,2394,225,4,2,,1,0.1,0.6,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850544290487,816547250290487,2022,54,89,2394,270,1,2,,1,0.1,1.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850548290487,816547250290487,2022,54,89,2394,315,3,2,,1,0.1,0.7,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674850546290487,816547250290487,2022,54,89,2394,360,2,2,,1,0.1,0.7,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674866632290487,816547317290487,2022,54,91,1873,45,4,2,,1,0.0,1.0,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674866626290487,816547317290487,2022,54,91,1873,90,1,2,,1,1.7,3.0,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674866630290487,816547317290487,2022,54,91,1873,135,3,2,,3,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674866628290487,816547317290487,2022,54,91,1873,180,2,2,,1,0.5,1.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674866633290487,816547317290487,2022,54,91,1873,225,4,2,,1,0.5,0.6,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674866627290487,816547317290487,2022,54,91,1873,270,1,2,,1,0.8,1.0,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674866631290487,816547317290487,2022,54,91,1873,315,3,2,,3,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674866629290487,816547317290487,2022,54,91,1873,360,2,2,,1,0.1,0.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854293290487,816547109290487,2022,54,93,668,45,4,2,,1,0.2,1.1,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854287290487,816547109290487,2022,54,93,668,90,1,2,,1,0.1,2.6,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854291290487,816547109290487,2022,54,93,668,135,3,2,,1,0.0,1.0,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854289290487,816547109290487,2022,54,93,668,180,2,2,,1,0.6,1.8,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854294290487,816547109290487,2022,54,93,668,225,4,2,,1,0.1,0.7,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854288290487,816547109290487,2022,54,93,668,270,1,2,,1,1.0,1.0,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854292290487,816547109290487,2022,54,93,668,315,3,2,,1,0.0,0.1,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674854290290487,816547109290487,2022,54,93,668,360,2,2,,1,0.1,2.1,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856101290487,816547190290487,2022,54,99,1933,45,4,2,,1,0.1,0.1,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856095290487,816547190290487,2022,54,99,1933,90,1,2,,1,0.1,0.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856099290487,816547190290487,2022,54,99,1933,135,3,2,,1,0.1,0.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856097290487,816547190290487,2022,54,99,1933,180,2,2,,1,0.1,0.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856102290487,816547190290487,2022,54,99,1933,225,4,2,,1,0.1,0.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856096290487,816547190290487,2022,54,99,1933,270,1,2,,1,0.1,0.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856100290487,816547190290487,2022,54,99,1933,315,3,2,,1,0.1,0.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674856098290487,816547190290487,2022,54,99,1933,360,2,2,,1,0.1,0.4,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859460290487,816547269290487,2022,54,101,1529,45,4,2,,1,0.1,0.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859454290487,816547269290487,2022,54,101,1529,90,1,2,,1,0.1,0.4,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859458290487,816547269290487,2022,54,101,1529,135,3,2,,1,0.4,0.2,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859456290487,816547269290487,2022,54,101,1529,180,2,2,,1,0.1,0.4,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859461290487,816547269290487,2022,54,101,1529,225,4,2,,1,0.1,0.5,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859455290487,816547269290487,2022,54,101,1529,270,1,2,,1,0.5,0.1,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859459290487,816547269290487,2022,54,101,1529,315,3,2,,1,0.4,0.2,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859457290487,816547269290487,2022,54,101,1529,360,2,2,,1,0.1,0.1,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674857142290487,816547197290487,2022,54,103,380,45,4,2,,2,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674857136290487,816547197290487,2022,54,103,380,90,1,2,,1,0.1,0.2,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674857140290487,816547197290487,2022,54,103,380,135,3,2,,2,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674857138290487,816547197290487,2022,54,103,380,180,2,2,,1,0.1,0.3,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674857143290487,816547197290487,2022,54,103,380,225,4,2,,2,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674857137290487,816547197290487,2022,54,103,380,270,1,2,,1,0.1,0.4,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674857141290487,816547197290487,2022,54,103,380,315,3,2,,2,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674857139290487,816547197290487,2022,54,103,380,360,2,2,,1,0.1,0.2,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674876650290487,816547076290487,2022,54,103,615,45,4,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876644290487,816547076290487,2022,54,103,615,90,1,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876648290487,816547076290487,2022,54,103,615,135,3,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876647290487,816547076290487,2022,54,103,615,180,2,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876651290487,816547076290487,2022,54,103,615,225,4,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876645290487,816547076290487,2022,54,103,615,270,1,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876649290487,816547076290487,2022,54,103,615,315,3,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674876646290487,816547076290487,2022,54,103,615,360,2,2,2022,1,0.0,0.0,,2024-09-11 07:44:06,,3,2,,2,,,,1
1674850734290487,816547077290487,2022,54,103,3601,45,4,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850728290487,816547077290487,2022,54,103,3601,90,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850732290487,816547077290487,2022,54,103,3601,135,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850730290487,816547077290487,2022,54,103,3601,180,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850735290487,816547077290487,2022,54,103,3601,225,4,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850729290487,816547077290487,2022,54,103,3601,270,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850733290487,816547077290487,2022,54,103,3601,315,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674850731290487,816547077290487,2022,54,103,3601,360,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674859691290487,816547274290487,2022,54,105,514,45,4,2,,2,0.1,0.9,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859685290487,816547274290487,2022,54,105,514,90,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674859689290487,816547274290487,2022,54,105,514,135,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674859687290487,816547274290487,2022,54,105,514,180,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674859692290487,816547274290487,2022,54,105,514,225,4,2,,2,0.1,0.4,,2024-09-11 07:44:06,,3,1,,1,,,,1
1674859686290487,816547274290487,2022,54,105,514,270,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674859690290487,816547274290487,2022,54,105,514,315,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674859688290487,816547274290487,2022,54,105,514,360,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849895290487,816547220290487,2022,54,107,762,45,4,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849889290487,816547220290487,2022,54,107,762,90,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849893290487,816547220290487,2022,54,107,762,135,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849891290487,816547220290487,2022,54,107,762,180,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849896290487,816547220290487,2022,54,107,762,225,4,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849890290487,816547220290487,2022,54,107,762,270,1,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849894290487,816547220290487,2022,54,107,762,315,3,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1674849892290487,816547220290487,2022,54,107,762,360,2,2,,1,,,,2024-09-11 07:44:06,,3,,,,,,,1
1696437246290487,1192972467290487,2023,54,1,2429,45,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696437240290487,1192972467290487,2023,54,1,2429,90,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696437244290487,1192972467290487,2023,54,1,2429,135,3,2,,2,0.7,1.8,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696437242290487,1192972467290487,2023,54,1,2429,180,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696437247290487,1192972467290487,2023,54,1,2429,225,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696437241290487,1192972467290487,2023,54,1,2429,270,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696437245290487,1192972467290487,2023,54,1,2429,315,3,2,,3,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696437243290487,1192972467290487,2023,54,1,2429,360,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439622290487,1192972526290487,2023,54,3,1892,45,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439616290487,1192972526290487,2023,54,3,1892,90,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439620290487,1192972526290487,2023,54,3,1892,135,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439618290487,1192972526290487,2023,54,3,1892,180,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439623290487,1192972526290487,2023,54,3,1892,225,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439617290487,1192972526290487,2023,54,3,1892,270,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439621290487,1192972526290487,2023,54,3,1892,315,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696439619290487,1192972526290487,2023,54,3,1892,360,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696433320290487,1192972369290487,2023,54,5,2402,45,4,2,,1,0.1,1.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433314290487,1192972369290487,2023,54,5,2402,90,1,2,,1,0.1,0.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433318290487,1192972369290487,2023,54,5,2402,135,3,2,,1,0.1,3.5,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433316290487,1192972369290487,2023,54,5,2402,180,2,2,,1,0.1,0.7,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433321290487,1192972369290487,2023,54,5,2402,225,4,2,,1,0.1,0.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433315290487,1192972369290487,2023,54,5,2402,270,1,2,,1,0.1,2.7,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433319290487,1192972369290487,2023,54,5,2402,315,3,2,,1,0.1,0.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696433317290487,1192972369290487,2023,54,5,2402,360,2,2,,1,0.1,0.3,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438217290487,1192972490290487,2023,54,7,1364,45,4,2,,1,0.1,0.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438211290487,1192972490290487,2023,54,7,1364,90,1,2,,1,0.2,0.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438215290487,1192972490290487,2023,54,7,1364,135,3,2,,1,0.6,1.1,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438213290487,1192972490290487,2023,54,7,1364,180,2,2,,1,0.7,2.6,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438218290487,1192972490290487,2023,54,7,1364,225,4,2,,1,0.0,0.8,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438212290487,1192972490290487,2023,54,7,1364,270,1,2,,1,0.2,0.9,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438216290487,1192972490290487,2023,54,7,1364,315,3,2,,1,0.5,0.5,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696438214290487,1192972490290487,2023,54,7,1364,360,2,2,,1,0.1,1.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696432485290487,1192972346290487,2023,54,13,454,45,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432479290487,1192972346290487,2023,54,13,454,90,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432483290487,1192972346290487,2023,54,13,454,135,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432481290487,1192972346290487,2023,54,13,454,180,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432486290487,1192972346290487,2023,54,13,454,225,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432480290487,1192972346290487,2023,54,13,454,270,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432484290487,1192972346290487,2023,54,13,454,315,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696432482290487,1192972346290487,2023,54,13,454,360,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696427541290487,1192972206290487,2023,54,15,1378,45,4,2,,1,0.1,0.4,,2024-12-02 11:29:01,,3,1,,1,,,,1
1696427535290487,1192972206290487,2023,54,15,1378,90,1,2,,1,0.1,1.3,,2024-12-02 11:29:01,,3,1,,1,,,,1
1696427539290487,1192972206290487,2023,54,15,1378,135,3,2,,1,0.1,1.5,,2024-12-02 11:29:01,,3,1,,1,,,,1
1696427537290487,1192972206290487,2023,54,15,1378,180,2,2,,2,,,,2024-12-02 11:29:01,,3,,,,,,,1
1696427542290487,1192972206290487,2023,54,15,1378,225,4,2,,1,0.1,0.6,,2024-12-02 11:29:01,,3,1,,1,,,,1
1696427536290487,1192972206290487,2023,54,15,1378,270,1,2,,1,0.1,0.6,,2024-12-02 11:29:01,,3,1,,1,,,,1
1696427540290487,1192972206290487,2023,54,15,1378,315,3,2,,1,0.1,0.5,,2024-12-02 11:29:01,,3,1,,1,,,,1
1696427538290487,1192972206290487,2023,54,15,1378,360,2,2,,2,,,,2024-12-02 11:29:01,,3,,,,,,,1
1696436870290487,1192972459290487,2023,54,19,913,45,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436864290487,1192972459290487,2023,54,19,913,90,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436868290487,1192972459290487,2023,54,19,913,135,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436866290487,1192972459290487,2023,54,19,913,180,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436871290487,1192972459290487,2023,54,19,913,225,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436865290487,1192972459290487,2023,54,19,913,270,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436869290487,1192972459290487,2023,54,19,913,315,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436867290487,1192972459290487,2023,54,19,913,360,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696435612290487,1192972429290487,2023,54,25,225,45,4,2,,1,0.1,1.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435606290487,1192972429290487,2023,54,25,225,90,1,2,,1,0.1,1.8,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435610290487,1192972429290487,2023,54,25,225,135,3,2,,1,0.1,1.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435608290487,1192972429290487,2023,54,25,225,180,2,2,,1,0.1,0.7,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435613290487,1192972429290487,2023,54,25,225,225,4,2,,1,0.1,3.1,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435607290487,1192972429290487,2023,54,25,225,270,1,2,,1,0.1,0.3,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435611290487,1192972429290487,2023,54,25,225,315,3,2,,1,0.1,1.8,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696435609290487,1192972429290487,2023,54,25,225,360,2,2,,1,0.1,1.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436063290487,1192972438290487,2023,54,25,1598,45,4,2,,1,0.1,1.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436057290487,1192972438290487,2023,54,25,1598,90,1,2,,1,0.1,1.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436061290487,1192972438290487,2023,54,25,1598,135,3,2,,1,0.2,2.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436059290487,1192972438290487,2023,54,25,1598,180,2,2,,2,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696436064290487,1192972438290487,2023,54,25,1598,225,4,2,,3,0.1,1.7,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436058290487,1192972438290487,2023,54,25,1598,270,1,2,,1,0.2,0.9,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436062290487,1192972438290487,2023,54,25,1598,315,3,2,,1,0.2,2.7,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696436060290487,1192972438290487,2023,54,25,1598,360,2,2,,1,0.1,0.6,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439469290487,1192972517290487,2023,54,27,602,45,4,2,,1,0.7,3.1,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439463290487,1192972517290487,2023,54,27,602,90,1,2,,1,1.6,0.1,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439467290487,1192972517290487,2023,54,27,602,135,3,2,,1,1.8,2.4,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439465290487,1192972517290487,2023,54,27,602,180,2,2,,1,2.3,2.8,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439470290487,1192972517290487,2023,54,27,602,225,4,2,,1,0.7,0.0,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439464290487,1192972517290487,2023,54,27,602,270,1,2,,1,1.6,3.9,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439468290487,1192972517290487,2023,54,27,602,315,3,2,,1,0.8,1.8,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439466290487,1192972517290487,2023,54,27,602,360,2,2,,1,0.3,11.0,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696443260290487,1192972514290487,2023,54,27,1900,45,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443254290487,1192972514290487,2023,54,27,1900,90,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443258290487,1192972514290487,2023,54,27,1900,135,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443257290487,1192972514290487,2023,54,27,1900,180,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443261290487,1192972514290487,2023,54,27,1900,225,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443255290487,1192972514290487,2023,54,27,1900,270,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443259290487,1192972514290487,2023,54,27,1900,315,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443256290487,1192972514290487,2023,54,27,1900,360,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696439147290487,1192972508290487,2023,54,27,1971,45,4,2,,1,0.0,1.6,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439141290487,1192972508290487,2023,54,27,1971,90,1,2,,1,0.0,1.9,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439145290487,1192972508290487,2023,54,27,1971,135,3,2,,1,0.0,3.0,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439143290487,1192972508290487,2023,54,27,1971,180,2,2,,1,0.0,0.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439148290487,1192972508290487,2023,54,27,1971,225,4,2,,1,0.1,2.5,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439142290487,1192972508290487,2023,54,27,1971,270,1,2,,1,0.1,1.0,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439146290487,1192972508290487,2023,54,27,1971,315,3,2,,1,0.0,2.5,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696439144290487,1192972508290487,2023,54,27,1971,360,2,2,,1,0.0,0.2,,2024-12-02 11:29:02,,3,1,,1,,,,1
1696443282290487,1192972519290487,2023,54,27,2365,45,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443276290487,1192972519290487,2023,54,27,2365,90,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443280290487,1192972519290487,2023,54,27,2365,135,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443279290487,1192972519290487,2023,54,27,2365,180,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443283290487,1192972519290487,2023,54,27,2365,225,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443277290487,1192972519290487,2023,54,27,2365,270,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443281290487,1192972519290487,2023,54,27,2365,315,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443278290487,1192972519290487,2023,54,27,2365,360,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696429363290487,1192972259290487,2023,54,31,2075,45,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429357290487,1192972259290487,2023,54,31,2075,90,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429361290487,1192972259290487,2023,54,31,2075,135,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429359290487,1192972259290487,2023,54,31,2075,180,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429364290487,1192972259290487,2023,54,31,2075,225,4,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429358290487,1192972259290487,2023,54,31,2075,270,1,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429362290487,1192972259290487,2023,54,31,2075,315,3,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696429360290487,1192972259290487,2023,54,31,2075,360,2,2,,1,,,,2024-12-02 11:29:02,,3,,,,,,,1
1696443218290487,1192972472290487,2023,54,33,1543,45,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443212290487,1192972472290487,2023,54,33,1543,90,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443216290487,1192972472290487,2023,54,33,1543,135,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443215290487,1192972472290487,2023,54,33,1543,180,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443219290487,1192972472290487,2023,54,33,1543,225,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443213290487,1192972472290487,2023,54,33,1543,270,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443217290487,1192972472290487,2023,54,33,1543,315,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696443214290487,1192972472290487,2023,54,33,1543,360,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442942290487,1192972201290487,2023,54,35,1408,45,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442936290487,1192972201290487,2023,54,35,1408,90,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442940290487,1192972201290487,2023,54,35,1408,135,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442939290487,1192972201290487,2023,54,35,1408,180,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442943290487,1192972201290487,2023,54,35,1408,225,4,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442937290487,1192972201290487,2023,54,35,1408,270,1,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442941290487,1192972201290487,2023,54,35,1408,315,3,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
1696442938290487,1192972201290487,2023,54,35,1408,360,2,2,2023,1,0.0,0.0,,2024-12-02 11:29:02,,3,2,,2,,,,1
