CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_DATE,MODIFIED_DATE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
273364284489998,29637515020004,2013,54,33,1497,135,3,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364285489998,29637515020004,2013,54,33,1497,225,4,1,,8,0,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364282489998,29637515020004,2013,54,33,1497,270,1,1,,14,3,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364283489998,29637515020004,2013,54,33,1497,360,2,1,,9,2,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273351121489998,29637227020004,2013,54,35,893,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273351122489998,29637227020004,2013,54,35,893,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273351119489998,29637227020004,2013,54,35,893,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273351120489998,29637227020004,2013,54,35,893,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273367510489998,29637585020004,2013,54,37,222,135,3,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273367511489998,29637585020004,2013,54,37,222,225,4,1,,,,,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273367508489998,29637585020004,2013,54,37,222,270,1,1,,,,,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273367509489998,29637585020004,2013,54,37,222,360,2,1,,,,,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273352699489998,29637258020004,2013,54,39,692,135,3,2,,4,1,3,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273352700489998,29637258020004,2013,54,39,692,225,4,1,,5,2,3,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273352697489998,29637258020004,2013,54,39,692,270,1,1,,7,2,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273352698489998,29637258020004,2013,54,39,692,360,2,2,,10,3,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353540489998,29637278020004,2013,54,39,1428,135,3,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353541489998,29637278020004,2013,54,39,1428,225,4,3,,3,0,1,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353538489998,29637278020004,2013,54,39,1428,270,1,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353539489998,29637278020004,2013,54,39,1428,360,2,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273352484489998,29637255020004,2013,54,39,1505,135,3,1,,20,1,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273352485489998,29637255020004,2013,54,39,1505,225,4,1,,9,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273352482489998,29637255020004,2013,54,39,1505,270,1,1,,22,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273352483489998,29637255020004,2013,54,39,1505,360,2,1,,13,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273358011489998,29637368020004,2013,54,39,1660,135,3,1,,7,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273358012489998,29637368020004,2013,54,39,1660,225,4,1,,3,3,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273358009489998,29637368020004,2013,54,39,1660,270,1,1,,7,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273358010489998,29637368020004,2013,54,39,1660,360,2,1,,5,3,7,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273364401489998,29637519020004,2013,54,41,1449,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364402489998,29637519020004,2013,54,41,1449,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364399489998,29637519020004,2013,54,41,1449,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364400489998,29637519020004,2013,54,41,1449,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273353898489998,29637286020004,2013,54,43,794,135,3,1,,28,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353899489998,29637286020004,2013,54,43,794,225,4,1,,11,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353896489998,29637286020004,2013,54,43,794,270,1,1,,29,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353897489998,29637286020004,2013,54,43,794,360,2,1,,26,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273347296489998,29637127020004,2013,54,47,1518,135,3,1,,7,3,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273347297489998,29637127020004,2013,54,47,1518,225,4,3,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273347294489998,29637127020004,2013,54,47,1518,270,1,1,,7,5,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273347295489998,29637127020004,2013,54,47,1518,360,2,1,,14,2,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273354625489998,29637300020004,2013,54,47,1914,135,3,2,,5,1,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273354626489998,29637300020004,2013,54,47,1914,225,4,2,,15,2,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273354623489998,29637300020004,2013,54,47,1914,270,1,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273354624489998,29637300020004,2013,54,47,1914,360,2,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273364104489998,29637508020004,2013,54,49,1104,135,3,2,,13,3,2,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364105489998,29637508020004,2013,54,49,1104,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364102489998,29637508020004,2013,54,49,1104,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273364103489998,29637508020004,2013,54,49,1104,360,2,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273353223489998,29637269020004,2013,54,51,1867,135,3,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,37.5,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353224489998,29637269020004,2013,54,51,1867,225,4,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,37.5,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353220489998,29637269020004,2013,54,51,1867,270,1,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,37.5,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353221489998,29637269020004,2013,54,51,1867,270,1,2,,0,0,0,,,0.0,24.0,24.0,0.0,24.0,24.0,2.5,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273353222489998,29637269020004,2013,54,51,1867,360,2,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,37.5,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273346291489998,29637103020004,2013,54,61,1158,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273346292489998,29637103020004,2013,54,61,1158,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273346289489998,29637103020004,2013,54,61,1158,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273346290489998,29637103020004,2013,54,61,1158,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:54,1,,3,
273362506489998,29637472020004,2013,54,67,991,135,3,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273362507489998,29637472020004,2013,54,67,991,225,4,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273362504489998,29637472020004,2013,54,67,991,270,1,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273362505489998,29637472020004,2013,54,67,991,360,2,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273353128489998,29637265020004,2013,54,69,354,135,3,1,,16,10,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353129489998,29637265020004,2013,54,69,354,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353126489998,29637265020004,2013,54,69,354,270,1,1,,6,4,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273353127489998,29637265020004,2013,54,69,354,360,2,1,,36,29,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273350539489998,29637210020004,2013,54,71,1630,135,3,1,,16,5,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350540489998,29637210020004,2013,54,71,1630,225,4,1,,19,4,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350537489998,29637210020004,2013,54,71,1630,270,1,1,,44,9,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350538489998,29637210020004,2013,54,71,1630,360,2,2,,6,2,0,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273367701489998,29637590020004,2013,54,71,2190,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:56,1,,3,
273367702489998,29637590020004,2013,54,71,2190,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:56,1,,3,
273367699489998,29637590020004,2013,54,71,2190,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:56,1,,3,
273367700489998,29637590020004,2013,54,71,2190,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:56,1,,3,
273350422489998,29637208020004,2013,54,71,2821,135,3,1,,12,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273350423489998,29637208020004,2013,54,71,2821,225,4,1,,12,4,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273350420489998,29637208020004,2013,54,71,2821,270,1,1,,29,11,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273350421489998,29637208020004,2013,54,71,2821,360,2,1,,13,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273349155489998,29637171020004,2013,54,75,1110,135,3,1,,4,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273349156489998,29637171020004,2013,54,75,1110,225,4,1,,4,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273349153489998,29637171020004,2013,54,75,1110,270,1,1,,22,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273349154489998,29637171020004,2013,54,75,1110,360,2,1,,8,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273348801489998,29637164020004,2013,54,75,2128,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273348802489998,29637164020004,2013,54,75,2128,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273348799489998,29637164020004,2013,54,75,2128,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273348800489998,29637164020004,2013,54,75,2128,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273363753489998,29637499020004,2013,54,81,474,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273363754489998,29637499020004,2013,54,81,474,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273363751489998,29637499020004,2013,54,81,474,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273363752489998,29637499020004,2013,54,81,474,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273345928489998,29637093020004,2013,54,83,119,135,3,1,,3,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273345929489998,29637093020004,2013,54,83,119,225,4,1,,0,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273345926489998,29637093020004,2013,54,83,119,270,1,1,,7,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273345927489998,29637093020004,2013,54,83,119,360,2,1,,8,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273366567489998,29637557020004,2013,54,83,214,135,3,1,,30,1,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273366568489998,29637557020004,2013,54,83,214,225,4,1,,14,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273366565489998,29637557020004,2013,54,83,214,270,1,1,,22,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273366566489998,29637557020004,2013,54,83,214,360,2,1,,20,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:57,1,,3,
273366318489998,29637554020004,2013,54,83,265,135,3,2,,5,2,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273366319489998,29637554020004,2013,54,83,265,225,4,1,,2,4,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273366316489998,29637554020004,2013,54,83,265,270,1,1,,12,3,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273366317489998,29637554020004,2013,54,83,265,360,2,2,,0,0,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:21,2026-06-25 13:32:55,1,,3,
273356730489998,29637338020004,2013,54,85,1620,135,3,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273356731489998,29637338020004,2013,54,85,1620,225,4,1,,8,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273356728489998,29637338020004,2013,54,85,1620,270,1,1,,12,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273356729489998,29637338020004,2013,54,85,1620,360,2,1,,8,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273355441489998,29637314020004,2013,54,87,744,135,3,1,,5,4,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273355442489998,29637314020004,2013,54,87,744,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273355439489998,29637314020004,2013,54,87,744,270,1,1,,19,2,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273355440489998,29637314020004,2013,54,87,744,360,2,1,,9,3,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273359170489998,29637397020004,2013,54,89,2159,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273359171489998,29637397020004,2013,54,89,2159,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273359168489998,29637397020004,2013,54,89,2159,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273359169489998,29637397020004,2013,54,89,2159,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350836489998,29637217020004,2013,54,93,218,135,3,1,,7,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350837489998,29637217020004,2013,54,93,218,225,4,1,,16,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350834489998,29637217020004,2013,54,93,218,270,1,1,,15,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273350835489998,29637217020004,2013,54,93,218,360,2,1,,22,4,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273345844489998,29637092020004,2013,54,93,1268,135,3,1,,3,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273345845489998,29637092020004,2013,54,93,1268,225,4,1,,10,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273345842489998,29637092020004,2013,54,93,1268,270,1,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273345843489998,29637092020004,2013,54,93,1268,360,2,1,,10,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:57,1,,3,
273356505489998,29637334020004,2013,54,95,808,135,3,1,,4,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273356506489998,29637334020004,2013,54,95,808,225,4,1,,4,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273356503489998,29637334020004,2013,54,95,808,270,1,1,,4,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273356504489998,29637334020004,2013,54,95,808,360,2,1,,12,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:55,1,,3,
273356260489998,29637331020004,2013,54,95,964,135,3,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273356261489998,29637331020004,2013,54,95,964,225,4,1,,8,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273356258489998,29637331020004,2013,54,95,964,270,1,1,,7,3,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273356259489998,29637331020004,2013,54,95,964,360,2,1,,11,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273355839489998,29637322020004,2013,54,99,274,135,3,3,,9,2,3,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273355840489998,29637322020004,2013,54,99,274,225,4,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
273355837489998,29637322020004,2013,54,99,274,270,1,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2014-08-01 12:24:20,2026-06-25 13:32:56,1,,3,
