CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1977865385290487,54,79,879.0,2018,2018,1,542007,465275687489998,661272769126144,1232278809290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,182.6686390533,,,,839.6874369,839.6874369,882.5816446675279,10665.197614167291,10665.197614167291,11210.013675763694,5265.675709965841,5265.675709965841,5534.665071976028,24.0,24.0,22.8372781065,43.0,5.06093613010245,5.06093613010245,5.318605245160134,141.12816747209493,141.12816747209493,148.3134725396598,70.56408373604746,70.56408373604746,74.1567362698299,24.0,24.0,22.8372781065,2.0,7.2852526006832,7.2852526006832,7.65616907588316,203.15497423298257,203.15497423298257,213.49827062805474,101.57748711649128,101.57748711649128,106.74913531402737,40.0,40.0,38.0562130178,3.0,78.060143092347,78.060143092347,82.04720007840561,2176.7682231171393,2176.7682231171393,2287.9504296465616,1088.3841115585697,1088.3841115585697,1143.9752148232808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,0.4625,7504.57125,3752.285625,8.0,8.0,7.595839524517,32.8068037087,2026-06-25 13:38:56,2026-06-25 13:38:56,8,5,4,24,192.0,192.0,182.6686390533,1.0
1977865996290487,54,79,879.0,2018,2018,1,542107,465275687489998,661272769126144,1283698178290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,180.5981595092,,,,839.6874369,839.6874369,892.7000603047952,10665.197614167291,10665.197614167291,11338.531618954723,5265.675709965841,5265.675709965841,5598.117605744069,24.0,24.0,22.5644171779,43.0,5.06093613010245,5.06093613010245,5.382920647352035,141.12816747209493,141.12816747209493,150.10695789854142,70.56408373604746,70.56408373604746,75.05347894927071,24.0,24.0,22.5644171779,2.0,7.2852526006832,7.2852526006832,7.748751542651625,203.15497423298257,203.15497423298257,216.0800052200728,101.57748711649128,101.57748711649128,108.0400026100364,40.0,40.0,37.6073619632,3.0,78.060143092347,78.060143092347,83.02644909659094,2176.7682231171393,2176.7682231171393,2315.257555419861,1088.3841115585697,1088.3841115585697,1157.6287777099305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,0.4625,7504.57125,3752.285625,8.0,8.0,7.513097072419,32.8068037087,2026-06-25 13:39:21,2026-06-25 13:39:21,8,5,4,24,192.0,192.0,180.5981595092,1.0
1977866631290487,54,79,879.0,2018,2018,1,542207,465275687489998,661272769126144,1683761476290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,175.1331360947,,,,839.6874369,839.6874369,920.5567346070195,10665.197614167291,10665.197614167291,11692.35010337025,5265.675709965841,5265.675709965841,5772.806670731379,24.0,24.0,21.8698224852,43.0,5.06093613010245,5.06093613010245,5.553884454463078,141.12816747209493,141.12816747209493,154.87441755054573,70.56408373604746,70.56408373604746,77.43720877527286,24.0,24.0,21.8698224852,2.0,7.2852526006832,7.2852526006832,7.994855126723771,203.15497423298257,203.15497423298257,222.9427963985328,101.57748711649128,101.57748711649128,111.4713981992664,40.0,40.0,36.449704142,3.0,78.060143092347,78.060143092347,85.66340378316002,2176.7682231171393,2176.7682231171393,2388.7911019921853,1088.3841115585697,1088.3841115585697,1194.3955509960927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,0.4625,7504.57125,3752.285625,8.0,8.0,7.280832095097,32.8068037087,2026-06-25 13:42:16,2026-06-25 13:42:17,8,5,4,24,192.0,192.0,175.1331360947,1.0
1977867258290487,54,79,879.0,2018,2018,1,542307,465275687489998,661272769126144,1778860298290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,174.5391566265,,,,839.6874369,839.6874369,923.6895089953535,10665.197614167291,10665.197614167291,11732.140692658493,5265.675709965841,5265.675709965841,5792.4522832254215,24.0,24.0,21.7951807229,43.0,5.06093613010245,5.06093613010245,5.572904793346645,141.12816747209493,141.12816747209493,155.4048145961377,70.56408373604746,70.56408373604746,77.70240729806885,24.0,24.0,21.7951807229,2.0,7.2852526006832,7.2852526006832,8.022235036241534,203.15497423298257,203.15497423298257,223.70630661807698,101.57748711649128,101.57748711649128,111.85315330903849,40.0,40.0,36.3253012048,3.0,78.060143092347,78.060143092347,85.9567744831151,2176.7682231171393,2176.7682231171393,2396.9719737143955,1088.3841115585697,1088.3841115585697,1198.4859868571978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,0.4625,7504.57125,3752.285625,8.0,8.0,7.254545454545,32.8068037087,2026-06-25 13:43:10,2026-06-25 13:43:10,8,5,4,24,192.0,192.0,174.5391566265,1.0
1977867899290487,54,79,879.0,2018,2018,1,542407,465275687489998,661272769126144,1853919824290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,176.2692307692,,,,839.6874369,839.6874369,914.6235402585231,10665.197614167291,10665.197614167291,11616.990288004203,5265.675709965841,5265.675709965841,5735.599638697261,24.0,24.0,22.0118343195,43.0,5.06093613010245,5.06093613010245,5.518052941853639,141.12816747209493,141.12816747209493,153.87522775989703,70.56408373604746,70.56408373604746,76.93761387994851,24.0,24.0,22.0118343195,2.0,7.2852526006832,7.2852526006832,7.943275416228779,203.15497423298257,203.15497423298257,221.5044557766068,101.57748711649128,101.57748711649128,110.7522278883034,40.0,40.0,36.6863905325,3.0,78.060143092347,78.060143092347,85.11073666197834,2176.7682231171393,2176.7682231171393,2373.3795464954615,1088.3841115585697,1088.3841115585697,1186.6897732477307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,0.4625,7504.57125,3752.285625,8.0,8.0,7.327380952381,32.8068037087,2026-06-25 13:44:04,2026-06-25 13:44:04,8,5,4,24,192.0,192.0,176.2692307692,1.0
1977864145290487,54,81,128.0,2018,2018,1,541807,465275612489998,661269518126144,680380036126144,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,185.5813829787,,,,1918.534675859155,1418.9162706875,1467.9916681256402,36064.50332000126,26672.7055804176,27595.222048901862,18618.817858261937,13770.167374339557,14246.42975193425,18.0,24.0,23.1781914894,50.0,7.84641260481,5.8848094536075,6.093461905835236,181.3893298069213,136.04199735519097,140.86551739910996,90.69466490346065,68.02099867759549,70.43275869955498,18.0,24.0,23.1781914894,6.0,29.1410104027328,21.8557578020496,22.630677958198003,673.666886139519,505.2501646046392,523.1643700966454,336.8334430697595,252.6250823023196,261.5821850483227,30.0,40.0,38.5904255319,5.0,173.46698464966,130.100238487245,134.85234919697896,4010.1205065281238,3007.590379896093,3117.4472304367496,2005.0602532640619,1503.7951899480465,1558.7236152183748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.712765957447,27.1970417929,2026-06-25 13:37:59,2026-06-25 13:37:59,8,5,3,24,142.0,192.0,185.5813829787,0.739583333333
1977864771290487,54,81,128.0,2018,2018,1,541907,465275612489998,661269518126144,773041681290487,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,183.7885714286,,,,1918.534675859155,1418.9162706875,1482.3115597145788,36064.50332000126,26672.7055804176,27864.406538632324,18618.817858261937,13770.167374339557,14385.400111239906,18.0,24.0,22.98,50.0,7.84641260481,5.8848094536075,6.146015095151436,181.3893298069213,136.04199735519097,142.08041499236657,90.69466490346065,68.02099867759549,71.04020749618329,18.0,24.0,22.98,6.0,29.1410104027328,21.8557578020496,22.825856712323343,673.666886139519,505.2501646046392,527.6764121197276,336.8334430697595,252.6250823023196,263.8382060598638,30.0,40.0,38.2714285714,5.0,173.46698464966,130.100238487245,135.97635974777378,4010.1205065281238,3007.590379896093,3143.4315280735573,2005.0602532640619,1503.7951899480465,1571.7157640367786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.64,27.1970417929,2026-06-25 13:38:26,2026-06-25 13:38:27,8,5,3,24,142.0,192.0,183.7885714286,0.739583333333
1977865396290487,54,81,128.0,2018,2018,1,542007,465275612489998,661269518126144,1232278809290487,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,182.6686390533,,,,1918.534675859155,1418.9162706875,1491.3995384428135,36064.50332000126,26672.7055804176,28035.241834517576,18618.817858261937,13770.167374339557,14473.596286565737,18.0,24.0,22.8372781065,50.0,7.84641260481,5.8848094536075,6.1844247036745745,181.3893298069213,136.04199735519097,142.96834856138221,90.69466490346065,68.02099867759549,71.48417428069111,18.0,24.0,22.8372781065,6.0,29.1410104027328,21.8557578020496,22.968507227649482,673.666886139519,505.2501646046392,530.9741333427689,336.8334430697595,252.6250823023196,265.48706667138447,30.0,40.0,38.0562130178,5.0,173.46698464966,130.100238487245,136.74533346400935,4010.1205065281238,3007.590379896093,3161.208266826959,2005.0602532640619,1503.7951899480465,1580.6041334134795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.595839524517,27.1970417929,2026-06-25 13:38:56,2026-06-25 13:38:56,8,5,3,24,142.0,192.0,182.6686390533,0.739583333333
1977866007290487,54,81,128.0,2018,2018,1,542107,465275612489998,661269518126144,1283698178290487,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,180.5981595092,,,,1918.534675859155,1418.9162706875,1508.4977870891216,36064.50332000126,26672.7055804176,28356.653718717607,18618.817858261937,13770.167374339557,14639.529788444363,18.0,24.0,22.5644171779,50.0,7.84641260481,5.8848094536075,6.259210055060506,181.3893298069213,136.04199735519097,144.6971978394527,90.69466490346065,68.02099867759549,72.34859891972636,18.0,24.0,22.5644171779,6.0,29.1410104027328,21.8557578020496,23.246254627954876,673.666886139519,505.2501646046392,537.3949548486538,336.8334430697595,252.6250823023196,268.6974774243269,30.0,40.0,37.6073619632,5.0,173.46698464966,130.100238487245,138.3774151609849,4010.1205065281238,3007.590379896093,3198.937891830755,2005.0602532640619,1503.7951899480465,1599.4689459153774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.513097072419,27.1970417929,2026-06-25 13:39:21,2026-06-25 13:39:21,8,5,3,24,142.0,192.0,180.5981595092,0.739583333333
1977866645290487,54,81,128.0,2018,2018,1,542207,465275612489998,661269518126144,1683761476290487,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,175.1331360947,,,,1918.534675859155,1418.9162706875,1555.5704080164912,36064.50332000126,26672.7055804176,29241.522110765847,18618.817858261937,13770.167374339557,15096.355805813697,18.0,24.0,21.8698224852,50.0,7.84641260481,5.8848094536075,6.4580051796082305,181.3893298069213,136.04199735519097,149.29284125342386,90.69466490346065,68.02099867759549,74.64642062671193,18.0,24.0,21.8698224852,6.0,29.1410104027328,21.8557578020496,23.984565380171315,673.666886139519,505.2501646046392,554.462842975221,336.8334430697595,252.6250823023196,277.2314214876105,30.0,40.0,36.449704142,5.0,173.46698464966,130.100238487245,142.77233963860004,4010.1205065281238,3007.590379896093,3300.537494821037,2005.0602532640619,1503.7951899480465,1650.2687474105185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.280832095097,27.1970417929,2026-06-25 13:42:16,2026-06-25 13:42:17,8,5,3,24,142.0,192.0,175.1331360947,0.739583333333
1977867272290487,54,81,128.0,2018,2018,1,542307,465275612489998,661269518126144,1778860298290487,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,174.5391566265,,,,1918.534675859155,1418.9162706875,1560.8642165893705,36064.50332000126,26672.7055804176,29341.03481661077,18618.817858261937,13770.167374339557,15147.730669575702,18.0,24.0,21.7951807229,50.0,7.84641260481,5.8848094536075,6.480121852728657,181.3893298069213,136.04199735519097,149.80412312412406,90.69466490346065,68.02099867759549,74.90206156206203,18.0,24.0,21.7951807229,6.0,29.1410104027328,21.8557578020496,24.0667051087246,673.666886139519,505.2501646046392,556.3617069609958,336.8334430697595,252.6250823023196,278.1808534804979,30.0,40.0,36.3253012048,5.0,173.46698464966,130.100238487245,143.26129080519183,4010.1205065281238,3007.590379896093,3311.8408163366594,2005.0602532640619,1503.7951899480465,1655.9204081683297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.254545454545,27.1970417929,2026-06-25 13:43:10,2026-06-25 13:43:10,8,5,3,24,142.0,192.0,174.5391566265,0.739583333333
1977867915290487,54,81,128.0,2018,2018,1,542407,465275612489998,661269518126144,1853919824290487,,0.739583333333,0.75,0.75,0.75,0.625,142.0,192.0,176.2692307692,,,,1918.534675859155,1418.9162706875,1545.5444083072264,36064.50332000126,26672.7055804176,29053.05395100262,18618.817858261937,13770.167374339557,14999.05641123789,18.0,24.0,22.0118343195,50.0,7.84641260481,5.8848094536075,6.416340630062371,181.3893298069213,136.04199735519097,148.32966163243404,90.69466490346065,68.02099867759549,74.16483081621702,18.0,24.0,22.0118343195,6.0,29.1410104027328,21.8557578020496,23.829826248686338,673.666886139519,505.2501646046392,550.8856633431227,336.8334430697595,252.6250823023196,275.44283167156135,30.0,40.0,36.6863905325,5.0,173.46698464966,130.100238487245,141.8512277699639,4010.1205065281238,3007.590379896093,3279.243704531869,2005.0602532640619,1503.7951899480465,1639.6218522659344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,51808.812,25904.406,1.58,25637.238,12818.619,5.0,8.0,7.327380952381,27.1970417929,2026-06-25 13:44:04,2026-06-25 13:44:04,8,5,3,24,142.0,192.0,176.2692307692,0.739583333333
1977864146290487,54,81,128.0,2018,2018,2,541807,465275612489998,661269519126144,680380036126144,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,185.5813829787,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.1781914894,,,,,,,,,,,0.0,24.0,23.1781914894,,,,,,,,,,,0.0,40.0,38.5904255319,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.712765957447,28.08,2026-06-25 13:37:59,2026-06-25 13:37:59,8,5,3,24,2.0,192.0,185.5813829787,0.010416666667
1977864772290487,54,81,128.0,2018,2018,2,541907,465275612489998,661269519126144,773041681290487,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,183.7885714286,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.98,,,,,,,,,,,0.0,24.0,22.98,,,,,,,,,,,0.0,40.0,38.2714285714,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.64,28.08,2026-06-25 13:38:26,2026-06-25 13:38:27,8,5,3,24,2.0,192.0,183.7885714286,0.010416666667
1977865397290487,54,81,128.0,2018,2018,2,542007,465275612489998,661269519126144,1232278809290487,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,182.6686390533,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.8372781065,,,,,,,,,,,0.0,24.0,22.8372781065,,,,,,,,,,,0.0,40.0,38.0562130178,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.595839524517,28.08,2026-06-25 13:38:56,2026-06-25 13:38:56,8,5,3,24,2.0,192.0,182.6686390533,0.010416666667
1977866008290487,54,81,128.0,2018,2018,2,542107,465275612489998,661269519126144,1283698178290487,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,180.5981595092,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.5644171779,,,,,,,,,,,0.0,24.0,22.5644171779,,,,,,,,,,,0.0,40.0,37.6073619632,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.513097072419,28.08,2026-06-25 13:39:21,2026-06-25 13:39:21,8,5,3,24,2.0,192.0,180.5981595092,0.010416666667
1977866646290487,54,81,128.0,2018,2018,2,542207,465275612489998,661269519126144,1683761476290487,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,175.1331360947,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.8698224852,,,,,,,,,,,0.0,24.0,21.8698224852,,,,,,,,,,,0.0,40.0,36.449704142,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.280832095097,28.08,2026-06-25 13:42:16,2026-06-25 13:42:17,8,5,3,24,2.0,192.0,175.1331360947,0.010416666667
1977867273290487,54,81,128.0,2018,2018,2,542307,465275612489998,661269519126144,1778860298290487,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,174.5391566265,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.7951807229,,,,,,,,,,,0.0,24.0,21.7951807229,,,,,,,,,,,0.0,40.0,36.3253012048,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.254545454545,28.08,2026-06-25 13:43:10,2026-06-25 13:43:10,8,5,3,24,2.0,192.0,174.5391566265,0.010416666667
1977867916290487,54,81,128.0,2018,2018,2,542407,465275612489998,661269519126144,1853919824290487,,0.010416666667,0.0,0.0,0.0,0.125,2.0,192.0,176.2692307692,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0118343195,,,,,,,,,,,0.0,24.0,22.0118343195,,,,,,,,,,,0.0,40.0,36.6863905325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.327380952381,28.08,2026-06-25 13:44:04,2026-06-25 13:44:04,8,5,3,24,2.0,192.0,176.2692307692,0.010416666667
1977864147290487,54,81,128.0,2018,2018,3,541807,465275612489998,661269520126144,680380036126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,185.5813829787,,,,,,,,,,,,,6.0,24.0,23.1781914894,,,,,,,,,,,6.0,24.0,23.1781914894,,,,,,,,,,,10.0,40.0,38.5904255319,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.712765957447,28.08,2026-06-25 13:37:59,2026-06-25 13:37:59,8,5,3,24,48.0,192.0,185.5813829787,0.25
1977864773290487,54,81,128.0,2018,2018,3,541907,465275612489998,661269520126144,773041681290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,183.7885714286,,,,,,,,,,,,,6.0,24.0,22.98,,,,,,,,,,,6.0,24.0,22.98,,,,,,,,,,,10.0,40.0,38.2714285714,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.64,28.08,2026-06-25 13:38:26,2026-06-25 13:38:27,8,5,3,24,48.0,192.0,183.7885714286,0.25
1977865398290487,54,81,128.0,2018,2018,3,542007,465275612489998,661269520126144,1232278809290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,182.6686390533,,,,,,,,,,,,,6.0,24.0,22.8372781065,,,,,,,,,,,6.0,24.0,22.8372781065,,,,,,,,,,,10.0,40.0,38.0562130178,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.595839524517,28.08,2026-06-25 13:38:56,2026-06-25 13:38:56,8,5,3,24,48.0,192.0,182.6686390533,0.25
1977866009290487,54,81,128.0,2018,2018,3,542107,465275612489998,661269520126144,1283698178290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,180.5981595092,,,,,,,,,,,,,6.0,24.0,22.5644171779,,,,,,,,,,,6.0,24.0,22.5644171779,,,,,,,,,,,10.0,40.0,37.6073619632,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.513097072419,28.08,2026-06-25 13:39:21,2026-06-25 13:39:21,8,5,3,24,48.0,192.0,180.5981595092,0.25
1977866647290487,54,81,128.0,2018,2018,3,542207,465275612489998,661269520126144,1683761476290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,175.1331360947,,,,,,,,,,,,,6.0,24.0,21.8698224852,,,,,,,,,,,6.0,24.0,21.8698224852,,,,,,,,,,,10.0,40.0,36.449704142,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.280832095097,28.08,2026-06-25 13:42:16,2026-06-25 13:42:17,8,5,3,24,48.0,192.0,175.1331360947,0.25
1977867274290487,54,81,128.0,2018,2018,3,542307,465275612489998,661269520126144,1778860298290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,174.5391566265,,,,,,,,,,,,,6.0,24.0,21.7951807229,,,,,,,,,,,6.0,24.0,21.7951807229,,,,,,,,,,,10.0,40.0,36.3253012048,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.254545454545,28.08,2026-06-25 13:43:10,2026-06-25 13:43:10,8,5,3,24,48.0,192.0,174.5391566265,0.25
1977867917290487,54,81,128.0,2018,2018,3,542407,465275612489998,661269520126144,1853919824290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,176.2692307692,,,,,,,,,,,,,6.0,24.0,22.0118343195,,,,,,,,,,,6.0,24.0,22.0118343195,,,,,,,,,,,10.0,40.0,36.6863905325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.327380952381,28.08,2026-06-25 13:44:04,2026-06-25 13:44:04,8,5,3,24,48.0,192.0,176.2692307692,0.25
1977864162290487,54,83,112.0,2018,2018,1,541807,465275887489998,661281601126144,680380036126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,185.5813829787,,,,581.17255470625,581.17255470625,601.2732996843375,8296.83960568398,8296.83960568398,8583.798540147505,4073.748246390834,4073.748246390834,4214.645083212425,24.0,24.0,23.1781914894,22.0,2.5893161595873,2.5893161595873,2.681123238567504,63.73075703747117,63.73075703747117,65.99040177924725,31.865378518735586,31.865378518735586,32.995200889623625,24.0,24.0,23.1781914894,2.0,7.2852526006832,7.2852526006832,7.543559319399334,179.31169267670577,179.31169267670577,185.6693878043136,89.65584633835289,89.65584633835289,92.8346939021568,40.0,40.0,38.5904255319,1.0,26.020047697449,26.020047697449,26.970469839395793,640.4306139941749,640.4306139941749,663.8233242227698,320.21530699708745,320.21530699708745,331.9116621113849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.325,13578.9225,6789.46125,0.4625,7504.57125,3752.285625,8.0,8.0,7.712765957447,28.9564335135,2026-06-25 13:37:59,2026-06-25 13:37:59,8,5,2,24,192.0,192.0,185.5813829787,1.0
