CN,PLT_CN,STATECD,UNITCD,COUNTYCD,PLOT,INVYR,SUBP,CONDID,GROWTH_HABIT_CD,LAYER,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
384469919489998,171920411020004,54,4,99,1933.0,2015,2.0,1,FB,5,10,2016-04-07 14:28:33,,8,2
384469925489998,171920411020004,54,4,99,1933.0,2015,2.0,1,FN,1,0,2016-04-07 14:28:33,,8,2
384469926489998,171920411020004,54,4,99,1933.0,2015,2.0,1,FN,2,0,2016-04-07 14:28:33,,8,2
384469927489998,171920411020004,54,4,99,1933.0,2015,2.0,1,FN,3,0,2016-04-07 14:28:33,,8,2
384469928489998,171920411020004,54,4,99,1933.0,2015,2.0,1,FN,4,0,2016-04-07 14:28:33,,8,2
384469929489998,171920411020004,54,4,99,1933.0,2015,2.0,1,FN,5,0,2016-04-07 14:28:33,,8,2
384469920489998,171920411020004,54,4,99,1933.0,2015,2.0,1,GR,1,10,2016-04-07 14:28:33,,8,2
384469921489998,171920411020004,54,4,99,1933.0,2015,2.0,1,GR,2,0,2016-04-07 14:28:33,,8,2
384469922489998,171920411020004,54,4,99,1933.0,2015,2.0,1,GR,3,0,2016-04-07 14:28:33,,8,2
384469923489998,171920411020004,54,4,99,1933.0,2015,2.0,1,GR,4,0,2016-04-07 14:28:33,,8,2
384469924489998,171920411020004,54,4,99,1933.0,2015,2.0,1,GR,5,10,2016-04-07 14:28:33,,8,2
384469905489998,171920411020004,54,4,99,1933.0,2015,2.0,1,NT,1,0,2016-04-07 14:28:33,,8,2
384469906489998,171920411020004,54,4,99,1933.0,2015,2.0,1,NT,2,0,2016-04-07 14:28:33,,8,2
384469907489998,171920411020004,54,4,99,1933.0,2015,2.0,1,NT,3,0,2016-04-07 14:28:33,,8,2
384469908489998,171920411020004,54,4,99,1933.0,2015,2.0,1,NT,4,0,2016-04-07 14:28:33,,8,2
384469909489998,171920411020004,54,4,99,1933.0,2015,2.0,1,NT,5,0,2016-04-07 14:28:33,,8,2
384469910489998,171920411020004,54,4,99,1933.0,2015,2.0,1,SH,1,35,2016-04-07 14:28:33,,8,2
384469911489998,171920411020004,54,4,99,1933.0,2015,2.0,1,SH,2,10,2016-04-07 14:28:33,,8,2
384469912489998,171920411020004,54,4,99,1933.0,2015,2.0,1,SH,3,0,2016-04-07 14:28:33,,8,2
384469913489998,171920411020004,54,4,99,1933.0,2015,2.0,1,SH,4,0,2016-04-07 14:28:33,,8,2
384469914489998,171920411020004,54,4,99,1933.0,2015,2.0,1,SH,5,35,2016-04-07 14:28:33,,8,2
384469900489998,171920411020004,54,4,99,1933.0,2015,2.0,1,TT,1,45,2016-04-07 14:28:33,,8,2
384469901489998,171920411020004,54,4,99,1933.0,2015,2.0,1,TT,2,25,2016-04-07 14:28:33,,8,2
384469902489998,171920411020004,54,4,99,1933.0,2015,2.0,1,TT,3,25,2016-04-07 14:28:33,,8,2
384469903489998,171920411020004,54,4,99,1933.0,2015,2.0,1,TT,4,80,2016-04-07 14:28:33,,8,2
384469904489998,171920411020004,54,4,99,1933.0,2015,2.0,1,TT,5,85,2016-04-07 14:28:33,,8,2
384469945489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FB,1,7,2016-04-07 14:28:33,,8,2
384469946489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FB,2,2,2016-04-07 14:28:33,,8,2
384469947489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FB,3,0,2016-04-07 14:28:33,,8,2
384469948489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FB,4,0,2016-04-07 14:28:33,,8,2
384469949489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FB,5,7,2016-04-07 14:28:33,,8,2
384469955489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FN,1,2,2016-04-07 14:28:33,,8,2
384469956489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FN,2,1,2016-04-07 14:28:33,,8,2
384469957489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FN,3,0,2016-04-07 14:28:33,,8,2
384469958489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FN,4,0,2016-04-07 14:28:33,,8,2
384469959489998,171920411020004,54,4,99,1933.0,2015,4.0,1,FN,5,2,2016-04-07 14:28:33,,8,2
384469950489998,171920411020004,54,4,99,1933.0,2015,4.0,1,GR,1,5,2016-04-07 14:28:33,,8,2
384469951489998,171920411020004,54,4,99,1933.0,2015,4.0,1,GR,2,1,2016-04-07 14:28:33,,8,2
384469952489998,171920411020004,54,4,99,1933.0,2015,4.0,1,GR,3,0,2016-04-07 14:28:33,,8,2
384469953489998,171920411020004,54,4,99,1933.0,2015,4.0,1,GR,4,0,2016-04-07 14:28:33,,8,2
384469954489998,171920411020004,54,4,99,1933.0,2015,4.0,1,GR,5,5,2016-04-07 14:28:33,,8,2
384469935489998,171920411020004,54,4,99,1933.0,2015,4.0,1,NT,1,0,2016-04-07 14:28:33,,8,2
384469936489998,171920411020004,54,4,99,1933.0,2015,4.0,1,NT,2,0,2016-04-07 14:28:33,,8,2
384469937489998,171920411020004,54,4,99,1933.0,2015,4.0,1,NT,3,0,2016-04-07 14:28:33,,8,2
384469938489998,171920411020004,54,4,99,1933.0,2015,4.0,1,NT,4,0,2016-04-07 14:28:33,,8,2
384469939489998,171920411020004,54,4,99,1933.0,2015,4.0,1,NT,5,0,2016-04-07 14:28:33,,8,2
384469940489998,171920411020004,54,4,99,1933.0,2015,4.0,1,SH,1,10,2016-04-07 14:28:33,,8,2
384469941489998,171920411020004,54,4,99,1933.0,2015,4.0,1,SH,2,3,2016-04-07 14:28:33,,8,2
384469942489998,171920411020004,54,4,99,1933.0,2015,4.0,1,SH,3,0,2016-04-07 14:28:33,,8,2
384469943489998,171920411020004,54,4,99,1933.0,2015,4.0,1,SH,4,0,2016-04-07 14:28:33,,8,2
384469944489998,171920411020004,54,4,99,1933.0,2015,4.0,1,SH,5,10,2016-04-07 14:28:33,,8,2
384469930489998,171920411020004,54,4,99,1933.0,2015,4.0,1,TT,1,70,2016-04-07 14:28:33,,8,2
384469931489998,171920411020004,54,4,99,1933.0,2015,4.0,1,TT,2,50,2016-04-07 14:28:33,,8,2
384469932489998,171920411020004,54,4,99,1933.0,2015,4.0,1,TT,3,50,2016-04-07 14:28:33,,8,2
384469933489998,171920411020004,54,4,99,1933.0,2015,4.0,1,TT,4,35,2016-04-07 14:28:33,,8,2
384469934489998,171920411020004,54,4,99,1933.0,2015,4.0,1,TT,5,85,2016-04-07 14:28:33,,8,2
384473264489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FB,1,50,2016-04-07 14:29:04,,8,2
384473265489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FB,2,12,2016-04-07 14:29:04,,8,2
384473266489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FB,3,0,2016-04-07 14:29:04,,8,2
384473267489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FB,4,0,2016-04-07 14:29:04,,8,2
384473268489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FB,5,50,2016-04-07 14:29:04,,8,2
384473274489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FN,1,45,2016-04-07 14:29:04,,8,2
384473275489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FN,2,12,2016-04-07 14:29:04,,8,2
384473276489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FN,3,0,2016-04-07 14:29:04,,8,2
384473277489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FN,4,0,2016-04-07 14:29:04,,8,2
384473278489998,249981979489998,54,2,101,1529.0,2015,1.0,1,FN,5,45,2016-04-07 14:29:04,,8,2
384473269489998,249981979489998,54,2,101,1529.0,2015,1.0,1,GR,1,2,2016-04-07 14:29:04,,8,2
384473270489998,249981979489998,54,2,101,1529.0,2015,1.0,1,GR,2,1,2016-04-07 14:29:04,,8,2
384473271489998,249981979489998,54,2,101,1529.0,2015,1.0,1,GR,3,0,2016-04-07 14:29:04,,8,2
384473272489998,249981979489998,54,2,101,1529.0,2015,1.0,1,GR,4,0,2016-04-07 14:29:04,,8,2
384473273489998,249981979489998,54,2,101,1529.0,2015,1.0,1,GR,5,2,2016-04-07 14:29:04,,8,2
384473254489998,249981979489998,54,2,101,1529.0,2015,1.0,1,NT,1,0,2016-04-07 14:29:04,,8,2
384473255489998,249981979489998,54,2,101,1529.0,2015,1.0,1,NT,2,0,2016-04-07 14:29:04,,8,2
384473256489998,249981979489998,54,2,101,1529.0,2015,1.0,1,NT,3,0,2016-04-07 14:29:04,,8,2
384473257489998,249981979489998,54,2,101,1529.0,2015,1.0,1,NT,4,0,2016-04-07 14:29:04,,8,2
384473258489998,249981979489998,54,2,101,1529.0,2015,1.0,1,NT,5,0,2016-04-07 14:29:04,,8,2
384473259489998,249981979489998,54,2,101,1529.0,2015,1.0,1,SH,1,10,2016-04-07 14:29:04,,8,2
384473260489998,249981979489998,54,2,101,1529.0,2015,1.0,1,SH,2,2,2016-04-07 14:29:04,,8,2
384473261489998,249981979489998,54,2,101,1529.0,2015,1.0,1,SH,3,1,2016-04-07 14:29:04,,8,2
384473262489998,249981979489998,54,2,101,1529.0,2015,1.0,1,SH,4,0,2016-04-07 14:29:04,,8,2
384473263489998,249981979489998,54,2,101,1529.0,2015,1.0,1,SH,5,10,2016-04-07 14:29:04,,8,2
384473249489998,249981979489998,54,2,101,1529.0,2015,1.0,1,TT,1,17,2016-04-07 14:29:04,,8,2
384473250489998,249981979489998,54,2,101,1529.0,2015,1.0,1,TT,2,19,2016-04-07 14:29:04,,8,2
384473251489998,249981979489998,54,2,101,1529.0,2015,1.0,1,TT,3,20,2016-04-07 14:29:04,,8,2
384473252489998,249981979489998,54,2,101,1529.0,2015,1.0,1,TT,4,95,2016-04-07 14:29:04,,8,2
384473253489998,249981979489998,54,2,101,1529.0,2015,1.0,1,TT,5,95,2016-04-07 14:29:04,,8,2
384473294489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FB,1,25,2016-04-07 14:29:04,,8,2
384473295489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FB,2,1,2016-04-07 14:29:04,,8,2
384473296489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FB,3,0,2016-04-07 14:29:04,,8,2
384473297489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FB,4,0,2016-04-07 14:29:04,,8,2
384473298489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FB,5,25,2016-04-07 14:29:04,,8,2
384473304489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FN,1,24,2016-04-07 14:29:04,,8,2
384473305489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FN,2,1,2016-04-07 14:29:04,,8,2
384473306489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FN,3,0,2016-04-07 14:29:04,,8,2
384473307489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FN,4,0,2016-04-07 14:29:04,,8,2
384473308489998,249981979489998,54,2,101,1529.0,2015,2.0,1,FN,5,24,2016-04-07 14:29:04,,8,2
384473299489998,249981979489998,54,2,101,1529.0,2015,2.0,1,GR,1,0,2016-04-07 14:29:04,,8,2
384473300489998,249981979489998,54,2,101,1529.0,2015,2.0,1,GR,2,0,2016-04-07 14:29:04,,8,2
384473301489998,249981979489998,54,2,101,1529.0,2015,2.0,1,GR,3,0,2016-04-07 14:29:04,,8,2
384473302489998,249981979489998,54,2,101,1529.0,2015,2.0,1,GR,4,0,2016-04-07 14:29:04,,8,2
384473303489998,249981979489998,54,2,101,1529.0,2015,2.0,1,GR,5,0,2016-04-07 14:29:04,,8,2
384473284489998,249981979489998,54,2,101,1529.0,2015,2.0,1,NT,1,0,2016-04-07 14:29:04,,8,2
384473285489998,249981979489998,54,2,101,1529.0,2015,2.0,1,NT,2,0,2016-04-07 14:29:04,,8,2
384473286489998,249981979489998,54,2,101,1529.0,2015,2.0,1,NT,3,0,2016-04-07 14:29:04,,8,2
384473287489998,249981979489998,54,2,101,1529.0,2015,2.0,1,NT,4,0,2016-04-07 14:29:04,,8,2
384473288489998,249981979489998,54,2,101,1529.0,2015,2.0,1,NT,5,0,2016-04-07 14:29:04,,8,2
384473289489998,249981979489998,54,2,101,1529.0,2015,2.0,1,SH,1,5,2016-04-07 14:29:04,,8,2
384473290489998,249981979489998,54,2,101,1529.0,2015,2.0,1,SH,2,10,2016-04-07 14:29:04,,8,2
384473291489998,249981979489998,54,2,101,1529.0,2015,2.0,1,SH,3,5,2016-04-07 14:29:04,,8,2
384473292489998,249981979489998,54,2,101,1529.0,2015,2.0,1,SH,4,0,2016-04-07 14:29:04,,8,2
384473293489998,249981979489998,54,2,101,1529.0,2015,2.0,1,SH,5,12,2016-04-07 14:29:04,,8,2
384473279489998,249981979489998,54,2,101,1529.0,2015,2.0,1,TT,1,5,2016-04-07 14:29:04,,8,2
384473280489998,249981979489998,54,2,101,1529.0,2015,2.0,1,TT,2,12,2016-04-07 14:29:04,,8,2
384473281489998,249981979489998,54,2,101,1529.0,2015,2.0,1,TT,3,21,2016-04-07 14:29:04,,8,2
384473282489998,249981979489998,54,2,101,1529.0,2015,2.0,1,TT,4,93,2016-04-07 14:29:04,,8,2
384473283489998,249981979489998,54,2,101,1529.0,2015,2.0,1,TT,5,93,2016-04-07 14:29:04,,8,2
384473324489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FB,1,50,2016-04-07 14:29:04,,8,2
384473325489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FB,2,15,2016-04-07 14:29:04,,8,2
384473326489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FB,3,0,2016-04-07 14:29:04,,8,2
384473327489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FB,4,0,2016-04-07 14:29:04,,8,2
384473328489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FB,5,50,2016-04-07 14:29:04,,8,2
384473334489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FN,1,49,2016-04-07 14:29:04,,8,2
384473335489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FN,2,15,2016-04-07 14:29:04,,8,2
384473336489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FN,3,0,2016-04-07 14:29:04,,8,2
384473337489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FN,4,0,2016-04-07 14:29:04,,8,2
384473338489998,249981979489998,54,2,101,1529.0,2015,3.0,1,FN,5,49,2016-04-07 14:29:04,,8,2
384473329489998,249981979489998,54,2,101,1529.0,2015,3.0,1,GR,1,0,2016-04-07 14:29:04,,8,2
384473330489998,249981979489998,54,2,101,1529.0,2015,3.0,1,GR,2,0,2016-04-07 14:29:04,,8,2
384473331489998,249981979489998,54,2,101,1529.0,2015,3.0,1,GR,3,0,2016-04-07 14:29:04,,8,2
384473332489998,249981979489998,54,2,101,1529.0,2015,3.0,1,GR,4,0,2016-04-07 14:29:04,,8,2
384473333489998,249981979489998,54,2,101,1529.0,2015,3.0,1,GR,5,0,2016-04-07 14:29:04,,8,2
384473314489998,249981979489998,54,2,101,1529.0,2015,3.0,1,NT,1,0,2016-04-07 14:29:04,,8,2
384473315489998,249981979489998,54,2,101,1529.0,2015,3.0,1,NT,2,0,2016-04-07 14:29:04,,8,2
384473316489998,249981979489998,54,2,101,1529.0,2015,3.0,1,NT,3,0,2016-04-07 14:29:04,,8,2
384473317489998,249981979489998,54,2,101,1529.0,2015,3.0,1,NT,4,0,2016-04-07 14:29:04,,8,2
384473318489998,249981979489998,54,2,101,1529.0,2015,3.0,1,NT,5,0,2016-04-07 14:29:04,,8,2
384473319489998,249981979489998,54,2,101,1529.0,2015,3.0,1,SH,1,5,2016-04-07 14:29:04,,8,2
384473320489998,249981979489998,54,2,101,1529.0,2015,3.0,1,SH,2,1,2016-04-07 14:29:04,,8,2
384473321489998,249981979489998,54,2,101,1529.0,2015,3.0,1,SH,3,1,2016-04-07 14:29:04,,8,2
384473322489998,249981979489998,54,2,101,1529.0,2015,3.0,1,SH,4,0,2016-04-07 14:29:04,,8,2
384473323489998,249981979489998,54,2,101,1529.0,2015,3.0,1,SH,5,5,2016-04-07 14:29:04,,8,2
384473309489998,249981979489998,54,2,101,1529.0,2015,3.0,1,TT,1,40,2016-04-07 14:29:04,,8,2
384473310489998,249981979489998,54,2,101,1529.0,2015,3.0,1,TT,2,28,2016-04-07 14:29:04,,8,2
384473311489998,249981979489998,54,2,101,1529.0,2015,3.0,1,TT,3,17,2016-04-07 14:29:04,,8,2
384473312489998,249981979489998,54,2,101,1529.0,2015,3.0,1,TT,4,80,2016-04-07 14:29:04,,8,2
384473313489998,249981979489998,54,2,101,1529.0,2015,3.0,1,TT,5,90,2016-04-07 14:29:04,,8,2
384473354489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FB,1,12,2016-04-07 14:29:04,,8,2
384473355489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FB,2,1,2016-04-07 14:29:04,,8,2
384473356489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FB,3,0,2016-04-07 14:29:04,,8,2
384473357489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FB,4,0,2016-04-07 14:29:04,,8,2
384473358489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FB,5,12,2016-04-07 14:29:04,,8,2
384473364489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FN,1,11,2016-04-07 14:29:04,,8,2
384473365489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FN,2,1,2016-04-07 14:29:04,,8,2
384473366489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FN,3,0,2016-04-07 14:29:04,,8,2
384473367489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FN,4,0,2016-04-07 14:29:04,,8,2
384473368489998,249981979489998,54,2,101,1529.0,2015,4.0,1,FN,5,11,2016-04-07 14:29:04,,8,2
384473359489998,249981979489998,54,2,101,1529.0,2015,4.0,1,GR,1,0,2016-04-07 14:29:04,,8,2
384473360489998,249981979489998,54,2,101,1529.0,2015,4.0,1,GR,2,0,2016-04-07 14:29:04,,8,2
384473361489998,249981979489998,54,2,101,1529.0,2015,4.0,1,GR,3,0,2016-04-07 14:29:04,,8,2
384473362489998,249981979489998,54,2,101,1529.0,2015,4.0,1,GR,4,0,2016-04-07 14:29:04,,8,2
384473363489998,249981979489998,54,2,101,1529.0,2015,4.0,1,GR,5,0,2016-04-07 14:29:04,,8,2
384473344489998,249981979489998,54,2,101,1529.0,2015,4.0,1,NT,1,0,2016-04-07 14:29:04,,8,2
384473345489998,249981979489998,54,2,101,1529.0,2015,4.0,1,NT,2,0,2016-04-07 14:29:04,,8,2
384473346489998,249981979489998,54,2,101,1529.0,2015,4.0,1,NT,3,0,2016-04-07 14:29:04,,8,2
384473347489998,249981979489998,54,2,101,1529.0,2015,4.0,1,NT,4,0,2016-04-07 14:29:04,,8,2
384473348489998,249981979489998,54,2,101,1529.0,2015,4.0,1,NT,5,0,2016-04-07 14:29:04,,8,2
384473349489998,249981979489998,54,2,101,1529.0,2015,4.0,1,SH,1,2,2016-04-07 14:29:04,,8,2
384473350489998,249981979489998,54,2,101,1529.0,2015,4.0,1,SH,2,5,2016-04-07 14:29:04,,8,2
384473351489998,249981979489998,54,2,101,1529.0,2015,4.0,1,SH,3,6,2016-04-07 14:29:04,,8,2
384473352489998,249981979489998,54,2,101,1529.0,2015,4.0,1,SH,4,1,2016-04-07 14:29:04,,8,2
384473353489998,249981979489998,54,2,101,1529.0,2015,4.0,1,SH,5,6,2016-04-07 14:29:04,,8,2
384473339489998,249981979489998,54,2,101,1529.0,2015,4.0,1,TT,1,2,2016-04-07 14:29:04,,8,2
384473340489998,249981979489998,54,2,101,1529.0,2015,4.0,1,TT,2,5,2016-04-07 14:29:04,,8,2
384473341489998,249981979489998,54,2,101,1529.0,2015,4.0,1,TT,3,11,2016-04-07 14:29:04,,8,2
384473342489998,249981979489998,54,2,101,1529.0,2015,4.0,1,TT,4,90,2016-04-07 14:29:04,,8,2
384473343489998,249981979489998,54,2,101,1529.0,2015,4.0,1,TT,5,90,2016-04-07 14:29:04,,8,2
384470807489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FB,1,15,2016-04-07 14:28:41,,8,2
384470808489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FB,2,2,2016-04-07 14:28:41,,8,2
384470809489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FB,3,0,2016-04-07 14:28:41,,8,2
384470810489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FB,4,0,2016-04-07 14:28:41,,8,2
384470811489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FB,5,15,2016-04-07 14:28:41,,8,2
384470817489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FN,1,1,2016-04-07 14:28:41,,8,2
384470818489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FN,2,0,2016-04-07 14:28:41,,8,2
384470819489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FN,3,0,2016-04-07 14:28:41,,8,2
384470820489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FN,4,0,2016-04-07 14:28:41,,8,2
384470821489998,171920262020004,54,4,103,3601.0,2015,1.0,1,FN,5,1,2016-04-07 14:28:41,,8,2
384470812489998,171920262020004,54,4,103,3601.0,2015,1.0,1,GR,1,45,2016-04-07 14:28:41,,8,2
384470813489998,171920262020004,54,4,103,3601.0,2015,1.0,1,GR,2,2,2016-04-07 14:28:41,,8,2
384470814489998,171920262020004,54,4,103,3601.0,2015,1.0,1,GR,3,0,2016-04-07 14:28:41,,8,2
384470815489998,171920262020004,54,4,103,3601.0,2015,1.0,1,GR,4,0,2016-04-07 14:28:41,,8,2
384470816489998,171920262020004,54,4,103,3601.0,2015,1.0,1,GR,5,45,2016-04-07 14:28:41,,8,2
384470797489998,171920262020004,54,4,103,3601.0,2015,1.0,1,NT,1,0,2016-04-07 14:28:41,,8,2
384470798489998,171920262020004,54,4,103,3601.0,2015,1.0,1,NT,2,0,2016-04-07 14:28:41,,8,2
384470799489998,171920262020004,54,4,103,3601.0,2015,1.0,1,NT,3,0,2016-04-07 14:28:41,,8,2
384470800489998,171920262020004,54,4,103,3601.0,2015,1.0,1,NT,4,0,2016-04-07 14:28:41,,8,2
384470801489998,171920262020004,54,4,103,3601.0,2015,1.0,1,NT,5,0,2016-04-07 14:28:41,,8,2
384470802489998,171920262020004,54,4,103,3601.0,2015,1.0,1,SH,1,4,2016-04-07 14:28:41,,8,2
384470803489998,171920262020004,54,4,103,3601.0,2015,1.0,1,SH,2,10,2016-04-07 14:28:41,,8,2
384470804489998,171920262020004,54,4,103,3601.0,2015,1.0,1,SH,3,7,2016-04-07 14:28:41,,8,2
384470805489998,171920262020004,54,4,103,3601.0,2015,1.0,1,SH,4,0,2016-04-07 14:28:41,,8,2
384470806489998,171920262020004,54,4,103,3601.0,2015,1.0,1,SH,5,11,2016-04-07 14:28:41,,8,2
384470792489998,171920262020004,54,4,103,3601.0,2015,1.0,1,TT,1,3,2016-04-07 14:28:41,,8,2
384470793489998,171920262020004,54,4,103,3601.0,2015,1.0,1,TT,2,1,2016-04-07 14:28:41,,8,2
384470794489998,171920262020004,54,4,103,3601.0,2015,1.0,1,TT,3,20,2016-04-07 14:28:41,,8,2
384470795489998,171920262020004,54,4,103,3601.0,2015,1.0,1,TT,4,75,2016-04-07 14:28:41,,8,2
384470796489998,171920262020004,54,4,103,3601.0,2015,1.0,1,TT,5,80,2016-04-07 14:28:41,,8,2
384470837489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FB,1,15,2016-04-07 14:28:41,,8,2
384470838489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FB,2,5,2016-04-07 14:28:41,,8,2
384470839489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FB,3,0,2016-04-07 14:28:41,,8,2
384470840489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FB,4,0,2016-04-07 14:28:41,,8,2
384470841489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FB,5,15,2016-04-07 14:28:41,,8,2
384470847489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FN,1,1,2016-04-07 14:28:41,,8,2
384470848489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FN,2,0,2016-04-07 14:28:41,,8,2
384470849489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FN,3,0,2016-04-07 14:28:41,,8,2
384470850489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FN,4,0,2016-04-07 14:28:41,,8,2
384470851489998,171920262020004,54,4,103,3601.0,2015,2.0,1,FN,5,1,2016-04-07 14:28:41,,8,2
384470842489998,171920262020004,54,4,103,3601.0,2015,2.0,1,GR,1,50,2016-04-07 14:28:41,,8,2
384470843489998,171920262020004,54,4,103,3601.0,2015,2.0,1,GR,2,10,2016-04-07 14:28:41,,8,2
384470844489998,171920262020004,54,4,103,3601.0,2015,2.0,1,GR,3,0,2016-04-07 14:28:41,,8,2
384470845489998,171920262020004,54,4,103,3601.0,2015,2.0,1,GR,4,0,2016-04-07 14:28:41,,8,2
384470846489998,171920262020004,54,4,103,3601.0,2015,2.0,1,GR,5,50,2016-04-07 14:28:41,,8,2
384470827489998,171920262020004,54,4,103,3601.0,2015,2.0,1,NT,1,0,2016-04-07 14:28:41,,8,2
384470828489998,171920262020004,54,4,103,3601.0,2015,2.0,1,NT,2,0,2016-04-07 14:28:41,,8,2
384470829489998,171920262020004,54,4,103,3601.0,2015,2.0,1,NT,3,0,2016-04-07 14:28:41,,8,2
384470830489998,171920262020004,54,4,103,3601.0,2015,2.0,1,NT,4,0,2016-04-07 14:28:41,,8,2
384470831489998,171920262020004,54,4,103,3601.0,2015,2.0,1,NT,5,0,2016-04-07 14:28:41,,8,2
384470832489998,171920262020004,54,4,103,3601.0,2015,2.0,1,SH,1,10,2016-04-07 14:28:41,,8,2
384470833489998,171920262020004,54,4,103,3601.0,2015,2.0,1,SH,2,6,2016-04-07 14:28:41,,8,2
384470834489998,171920262020004,54,4,103,3601.0,2015,2.0,1,SH,3,1,2016-04-07 14:28:41,,8,2
384470835489998,171920262020004,54,4,103,3601.0,2015,2.0,1,SH,4,1,2016-04-07 14:28:41,,8,2
384470836489998,171920262020004,54,4,103,3601.0,2015,2.0,1,SH,5,11,2016-04-07 14:28:41,,8,2
384470822489998,171920262020004,54,4,103,3601.0,2015,2.0,1,TT,1,2,2016-04-07 14:28:41,,8,2
384470823489998,171920262020004,54,4,103,3601.0,2015,2.0,1,TT,2,5,2016-04-07 14:28:41,,8,2
384470824489998,171920262020004,54,4,103,3601.0,2015,2.0,1,TT,3,12,2016-04-07 14:28:41,,8,2
384470825489998,171920262020004,54,4,103,3601.0,2015,2.0,1,TT,4,30,2016-04-07 14:28:41,,8,2
384470826489998,171920262020004,54,4,103,3601.0,2015,2.0,1,TT,5,40,2016-04-07 14:28:41,,8,2
384470867489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FB,1,25,2016-04-07 14:28:41,,8,2
384470868489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FB,2,10,2016-04-07 14:28:41,,8,2
384470869489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FB,3,0,2016-04-07 14:28:41,,8,2
384470870489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FB,4,0,2016-04-07 14:28:41,,8,2
384470871489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FB,5,25,2016-04-07 14:28:41,,8,2
384470877489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FN,1,2,2016-04-07 14:28:41,,8,2
384470878489998,171920262020004,54,4,103,3601.0,2015,3.0,1,FN,2,0,2016-04-07 14:28:41,,8,2
